  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  181  -0.523E-01  0.612E+00  0.111E+00 -0.538E+00  0.000E+00  0.675E-06  0.675E-03  0.295E-03
  182  -0.515E-01  0.603E+00  0.109E+00 -0.529E+00  0.000E+00  0.636E-06  0.655E-03  0.286E-03
  183  -0.508E-01  0.593E+00  0.107E+00 -0.520E+00  0.000E+00  0.599E-06  0.634E-03  0.277E-03
  184  -0.500E-01  0.584E+00  0.106E+00 -0.512E+00  0.000E+00  0.565E-06  0.615E-03  0.269E-03
  185  -0.493E-01  0.574E+00  0.104E+00 -0.503E+00  0.000E+00  0.532E-06  0.595E-03  0.261E-03
  186  -0.485E-01  0.565E+00  0.102E+00 -0.495E+00  0.000E+00  0.501E-06  0.577E-03  0.253E-03
  187  -0.478E-01  0.556E+00  0.100E+00 -0.487E+00  0.000E+00  0.472E-06  0.559E-03  0.245E-03
  188  -0.471E-01  0.547E+00  0.987E-01 -0.479E+00  0.000E+00  0.445E-06  0.541E-03  0.238E-03
  189  -0.464E-01  0.538E+00  0.970E-01 -0.471E+00  0.000E+00  0.419E-06  0.524E-03  0.230E-03
  190  -0.457E-01  0.530E+00  0.953E-01 -0.463E+00  0.000E+00  0.395E-06  0.508E-03  0.223E-03
  191  -0.450E-01  0.521E+00  0.937E-01 -0.456E+00  0.000E+00  0.372E-06  0.491E-03  0.216E-03
  192  -0.443E-01  0.513E+00  0.921E-01 -0.448E+00  0.000E+00  0.350E-06  0.476E-03  0.210E-03
  193  -0.436E-01  0.504E+00  0.905E-01 -0.441E+00  0.000E+00  0.330E-06  0.461E-03  0.203E-03
  194  -0.430E-01  0.496E+00  0.890E-01 -0.433E+00  0.000E+00  0.311E-06  0.446E-03  0.197E-03
  195  -0.423E-01  0.488E+00  0.874E-01 -0.426E+00  0.000E+00  0.293E-06  0.432E-03  0.191E-03
  196  -0.417E-01  0.480E+00  0.859E-01 -0.419E+00  0.000E+00  0.276E-06  0.418E-03  0.185E-03
  197  -0.410E-01  0.472E+00  0.844E-01 -0.412E+00  0.000E+00  0.260E-06  0.405E-03  0.179E-03
  198  -0.404E-01  0.465E+00  0.830E-01 -0.405E+00  0.000E+00  0.245E-06  0.392E-03  0.173E-03
  199  -0.398E-01  0.457E+00  0.816E-01 -0.398E+00  0.000E+00  0.231E-06  0.379E-03  0.168E-03
  200  -0.392E-01  0.449E+00  0.802E-01 -0.392E+00  0.000E+00  0.376E-05  0.110E-01  0.492E-02


                      RAYLEIGH WAVE      MODE #  0
        T = 0.3000E+02 C =    0.3828E+01 U   = 0.3437E+01
        AR= 0.2727E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DA      DC/DB      DC/DR
    1   0.778E+00  0.000E+00  0.100E+01  0.000E+00 -0.131E-01  0.473E-02  0.611E-02 -0.276E-02
    2   0.750E+00  0.481E-01  0.101E+01 -0.562E-01 -0.131E-01  0.460E-02  0.538E-02 -0.317E-02
    3   0.724E+00  0.949E-01  0.101E+01 -0.111E+00 -0.131E-01  0.448E-02  0.471E-02 -0.354E-02
    4   0.698E+00  0.141E+00  0.102E+01 -0.166E+00 -0.131E-01  0.437E-02  0.411E-02 -0.387E-02
    5   0.673E+00  0.185E+00  0.102E+01 -0.219E+00 -0.131E-01  0.426E-02  0.357E-02 -0.416E-02
    6   0.648E+00  0.228E+00  0.102E+01 -0.271E+00 -0.131E-01  0.415E-02  0.308E-02 -0.442E-02
    7   0.624E+00  0.271E+00  0.103E+01 -0.322E+00 -0.131E-01  0.405E-02  0.264E-02 -0.464E-02
    8   0.601E+00  0.312E+00  0.103E+01 -0.373E+00 -0.131E-01  0.396E-02  0.226E-02 -0.483E-02
    9   0.578E+00  0.352E+00  0.103E+01 -0.422E+00 -0.131E-01  0.387E-02  0.192E-02 -0.500E-02
   10   0.556E+00  0.391E+00  0.103E+01 -0.471E+00 -0.131E-01  0.378E-02  0.163E-02 -0.513E-02
   11   0.534E+00  0.429E+00  0.104E+01 -0.518E+00 -0.131E-01  0.370E-02  0.138E-02 -0.523E-02
   12   0.513E+00  0.466E+00  0.104E+01 -0.565E+00 -0.131E-01  0.362E-02  0.117E-02 -0.531E-02
   13   0.492E+00  0.502E+00  0.104E+01 -0.610E+00 -0.131E-01  0.355E-02  0.990E-03 -0.537E-02
   14   0.472E+00  0.537E+00  0.104E+01 -0.655E+00 -0.131E-01  0.348E-02  0.849E-03 -0.540E-02
   15   0.453E+00  0.572E+00  0.104E+01 -0.698E+00 -0.131E-01  0.341E-02  0.740E-03 -0.541E-02
   16   0.434E+00  0.605E+00  0.104E+01 -0.741E+00 -0.131E-01  0.335E-02  0.660E-03 -0.539E-02
   17   0.416E+00  0.638E+00  0.104E+01 -0.783E+00 -0.131E-01  0.329E-02  0.609E-03 -0.536E-02
   18   0.398E+00  0.669E+00  0.103E+01 -0.824E+00 -0.131E-01  0.323E-02  0.583E-03 -0.531E-02
   19   0.381E+00  0.700E+00  0.103E+01 -0.863E+00 -0.131E-01  0.318E-02  0.581E-03 -0.524E-02
   20   0.364E+00  0.731E+00  0.103E+01 -0.902E+00 -0.131E-01  0.313E-02  0.601E-03 -0.516E-02
   21   0.348E+00  0.760E+00  0.103E+01 -0.940E+00 -0.145E-01  0.310E-02  0.608E-03 -0.525E-02
   22   0.332E+00  0.790E+00  0.103E+01 -0.980E+00 -0.145E-01  0.305E-02  0.653E-03 -0.515E-02
   23   0.316E+00  0.820E+00  0.102E+01 -0.102E+01 -0.145E-01  0.300E-02  0.716E-03 -0.504E-02
   24   0.301E+00  0.848E+00  0.102E+01 -0.106E+01 -0.145E-01  0.296E-02  0.797E-03 -0.491E-02
   25   0.286E+00  0.876E+00  0.102E+01 -0.109E+01 -0.145E-01  0.292E-02  0.894E-03 -0.477E-02
   26   0.272E+00  0.903E+00  0.101E+01 -0.113E+01 -0.145E-01  0.288E-02  0.101E-02 -0.462E-02
   27   0.259E+00  0.930E+00  0.101E+01 -0.117E+01 -0.145E-01  0.285E-02  0.113E-02 -0.446E-02
   28   0.246E+00  0.956E+00  0.100E+01 -0.120E+01 -0.145E-01  0.281E-02  0.127E-02 -0.429E-02
   29   0.233E+00  0.981E+00  0.998E+00 -0.123E+01 -0.145E-01  0.279E-02  0.141E-02 -0.411E-02
   30   0.221E+00  0.101E+01  0.993E+00 -0.127E+01 -0.145E-01  0.276E-02  0.157E-02 -0.392E-02
   31   0.210E+00  0.103E+01  0.988E+00 -0.130E+01 -0.145E-01  0.273E-02  0.173E-02 -0.373E-02
   32   0.199E+00  0.105E+01  0.983E+00 -0.133E+01 -0.145E-01  0.271E-02  0.190E-02 -0.352E-02
   33   0.188E+00  0.108E+01  0.977E+00 -0.136E+01 -0.145E-01  0.269E-02  0.208E-02 -0.332E-02
   34   0.179E+00  0.110E+01  0.971E+00 -0.138E+01 -0.145E-01  0.267E-02  0.226E-02 -0.310E-02
   35   0.169E+00  0.112E+01  0.964E+00 -0.141E+01 -0.145E-01  0.266E-02  0.244E-02 -0.288E-02
   36   0.160E+00  0.114E+01  0.958E+00 -0.144E+01 -0.145E-01  0.265E-02  0.263E-02 -0.266E-02
   37   0.152E+00  0.117E+01  0.951E+00 -0.146E+01 -0.145E-01  0.263E-02  0.282E-02 -0.243E-02
   38   0.144E+00  0.119E+01  0.944E+00 -0.149E+01 -0.145E-01  0.263E-02  0.302E-02 -0.220E-02
   39   0.137E+00  0.121E+01  0.937E+00 -0.151E+01 -0.145E-01  0.262E-02  0.321E-02 -0.196E-02
   40   0.130E+00  0.123E+01  0.930E+00 -0.153E+01 -0.145E-01  0.262E-02  0.341E-02 -0.173E-02
   41   0.124E+00  0.125E+01  0.923E+00 -0.155E+01 -0.120E-01  0.225E-02  0.283E-02 -0.228E-02
   42   0.115E+00  0.127E+01  0.916E+00 -0.158E+01 -0.100E-01  0.194E-02  0.241E-02 -0.273E-02
   43   0.105E+00  0.130E+01  0.911E+00 -0.160E+01 -0.100E-01  0.189E-02  0.261E-02 -0.255E-02
   44   0.953E-01  0.132E+01  0.905E+00 -0.162E+01 -0.100E-01  0.185E-02  0.280E-02 -0.238E-02
   45   0.860E-01  0.134E+01  0.899E+00 -0.164E+01 -0.100E-01  0.181E-02  0.300E-02 -0.220E-02
   46   0.771E-01  0.137E+01  0.893E+00 -0.166E+01 -0.100E-01  0.177E-02  0.319E-02 -0.202E-02
   47   0.687E-01  0.139E+01  0.887E+00 -0.168E+01 -0.100E-01  0.174E-02  0.338E-02 -0.184E-02
   48   0.607E-01  0.141E+01  0.880E+00 -0.170E+01 -0.100E-01  0.170E-02  0.357E-02 -0.166E-02
   49   0.530E-01  0.143E+01  0.874E+00 -0.172E+01 -0.100E-01  0.167E-02  0.376E-02 -0.147E-02
   50   0.458E-01  0.145E+01  0.867E+00 -0.174E+01 -0.100E-01  0.164E-02  0.395E-02 -0.129E-02
   51   0.390E-01  0.147E+01  0.861E+00 -0.175E+01 -0.100E-01  0.162E-02  0.413E-02 -0.111E-02
   52   0.326E-01  0.148E+01  0.854E+00 -0.177E+01 -0.100E-01  0.159E-02  0.431E-02 -0.926E-03
   53   0.266E-01  0.150E+01  0.847E+00 -0.178E+01 -0.100E-01  0.157E-02  0.448E-02 -0.745E-03
   54   0.209E-01  0.152E+01  0.840E+00 -0.179E+01 -0.100E-01  0.154E-02  0.465E-02 -0.565E-03
   55   0.157E-01  0.153E+01  0.833E+00 -0.180E+01 -0.100E-01  0.152E-02  0.482E-02 -0.386E-03
   56   0.108E-01  0.155E+01  0.825E+00 -0.181E+01 -0.100E-01  0.150E-02  0.498E-02 -0.209E-03
   57   0.634E-02  0.157E+01  0.818E+00 -0.182E+01 -0.100E-01  0.149E-02  0.513E-02 -0.340E-04
   58   0.224E-02  0.158E+01  0.811E+00 -0.183E+01 -0.100E-01  0.147E-02  0.528E-02  0.139E-03
   59  -0.148E-02  0.160E+01  0.803E+00 -0.184E+01 -0.100E-01  0.146E-02  0.543E-02  0.311E-03
   60  -0.482E-02  0.161E+01  0.796E+00 -0.185E+01 -0.100E-01  0.144E-02  0.557E-02  0.480E-03
   61  -0.779E-02  0.163E+01  0.788E+00 -0.186E+01 -0.100E-01  0.143E-02  0.570E-02  0.647E-03
   62  -0.104E-01  0.164E+01  0.781E+00 -0.186E+01 -0.100E-01  0.142E-02  0.583E-02  0.812E-03
   63  -0.126E-01  0.165E+01  0.773E+00 -0.187E+01 -0.100E-01  0.141E-02  0.595E-02  0.974E-03
   64  -0.145E-01  0.167E+01  0.765E+00 -0.187E+01 -0.100E-01  0.141E-02  0.607E-02  0.113E-02
   65  -0.159E-01  0.168E+01  0.758E+00 -0.187E+01 -0.100E-01  0.140E-02  0.619E-02  0.129E-02
   66  -0.170E-01  0.170E+01  0.750E+00 -0.187E+01 -0.100E-01  0.140E-02  0.629E-02  0.145E-02
   67  -0.178E-01  0.171E+01  0.742E+00 -0.188E+01 -0.100E-01  0.139E-02  0.640E-02  0.160E-02
   68  -0.182E-01  0.172E+01  0.734E+00 -0.188E+01 -0.100E-01  0.139E-02  0.650E-02  0.175E-02
   69  -0.182E-01  0.174E+01  0.727E+00 -0.188E+01 -0.100E-01  0.139E-02  0.659E-02  0.190E-02
   70  -0.178E-01  0.175E+01  0.719E+00 -0.187E+01 -0.100E-01  0.139E-02  0.668E-02  0.205E-02
   71  -0.171E-01  0.176E+01  0.711E+00 -0.187E+01 -0.408E-02  0.900E-03  0.504E-02  0.571E-03
   72  -0.202E-01  0.178E+01  0.705E+00 -0.187E+01 -0.109E-03  0.584E-03  0.394E-02 -0.430E-03
   73  -0.261E-01  0.179E+01  0.701E+00 -0.188E+01 -0.109E-03  0.556E-03  0.406E-02 -0.332E-03
   74  -0.318E-01  0.181E+01  0.696E+00 -0.188E+01 -0.109E-03  0.530E-03  0.418E-02 -0.237E-03
   75  -0.373E-01  0.182E+01  0.691E+00 -0.188E+01 -0.109E-03  0.506E-03  0.429E-02 -0.144E-03
   76  -0.425E-01  0.183E+01  0.687E+00 -0.188E+01 -0.109E-03  0.482E-03  0.440E-02 -0.536E-04
   77  -0.475E-01  0.184E+01  0.682E+00 -0.188E+01 -0.109E-03  0.459E-03  0.450E-02  0.345E-04
   78  -0.524E-01  0.185E+01  0.677E+00 -0.188E+01 -0.109E-03  0.438E-03  0.460E-02  0.120E-03
   79  -0.570E-01  0.186E+01  0.672E+00 -0.188E+01 -0.109E-03  0.417E-03  0.469E-02  0.203E-03
   80  -0.614E-01  0.186E+01  0.667E+00 -0.187E+01 -0.109E-03  0.398E-03  0.477E-02  0.283E-03
   81  -0.657E-01  0.187E+01  0.662E+00 -0.187E+01 -0.109E-03  0.379E-03  0.485E-02  0.360E-03
   82  -0.697E-01  0.188E+01  0.657E+00 -0.187E+01 -0.109E-03  0.361E-03  0.492E-02  0.435E-03
   83  -0.736E-01  0.188E+01  0.652E+00 -0.186E+01 -0.109E-03  0.345E-03  0.499E-02  0.507E-03
   84  -0.774E-01  0.189E+01  0.647E+00 -0.186E+01 -0.109E-03  0.328E-03  0.505E-02  0.576E-03
   85  -0.809E-01  0.189E+01  0.642E+00 -0.186E+01 -0.109E-03  0.313E-03  0.511E-02  0.642E-03
   86  -0.843E-01  0.189E+01  0.637E+00 -0.185E+01 -0.109E-03  0.298E-03  0.516E-02  0.705E-03
   87  -0.875E-01  0.189E+01  0.631E+00 -0.185E+01 -0.109E-03  0.284E-03  0.521E-02  0.766E-03
   88  -0.906E-01  0.189E+01  0.626E+00 -0.184E+01 -0.109E-03  0.271E-03  0.525E-02  0.824E-03
   89  -0.936E-01  0.189E+01  0.621E+00 -0.183E+01 -0.109E-03  0.259E-03  0.529E-02  0.879E-03
   90  -0.964E-01  0.189E+01  0.616E+00 -0.183E+01 -0.109E-03  0.246E-03  0.532E-02  0.931E-03
   91  -0.990E-01  0.189E+01  0.610E+00 -0.182E+01 -0.109E-03  0.235E-03  0.535E-02  0.981E-03
   92  -0.102E+00  0.189E+01  0.605E+00 -0.181E+01 -0.109E-03  0.224E-03  0.537E-02  0.103E-02
   93  -0.104E+00  0.189E+01  0.600E+00 -0.181E+01 -0.109E-03  0.214E-03  0.539E-02  0.107E-02
   94  -0.106E+00  0.189E+01  0.595E+00 -0.180E+01 -0.109E-03  0.204E-03  0.540E-02  0.111E-02
   95  -0.108E+00  0.188E+01  0.589E+00 -0.179E+01 -0.109E-03  0.194E-03  0.541E-02  0.115E-02
   96  -0.110E+00  0.188E+01  0.584E+00 -0.178E+01 -0.109E-03  0.185E-03  0.542E-02  0.119E-02
   97  -0.112E+00  0.187E+01  0.579E+00 -0.177E+01 -0.109E-03  0.176E-03  0.542E-02  0.123E-02
   98  -0.114E+00  0.187E+01  0.574E+00 -0.176E+01 -0.109E-03  0.168E-03  0.542E-02  0.126E-02
   99  -0.116E+00  0.186E+01  0.568E+00 -0.175E+01 -0.109E-03  0.160E-03  0.542E-02  0.129E-02
  100  -0.117E+00  0.186E+01  0.563E+00 -0.174E+01 -0.109E-03  0.153E-03  0.541E-02  0.132E-02
  101  -0.119E+00  0.185E+01  0.558E+00 -0.173E+01 -0.109E-03  0.146E-03  0.540E-02  0.134E-02
  102  -0.120E+00  0.185E+01  0.553E+00 -0.172E+01 -0.109E-03  0.139E-03  0.538E-02  0.136E-02
  103  -0.122E+00  0.184E+01  0.547E+00 -0.171E+01 -0.109E-03  0.133E-03  0.536E-02  0.139E-02
  104  -0.123E+00  0.183E+01  0.542E+00 -0.170E+01 -0.109E-03  0.126E-03  0.534E-02  0.141E-02
  105  -0.124E+00  0.182E+01  0.537E+00 -0.169E+01 -0.109E-03  0.121E-03  0.532E-02  0.142E-02
  106  -0.125E+00  0.182E+01  0.532E+00 -0.168E+01 -0.109E-03  0.115E-03  0.529E-02  0.144E-02
  107  -0.126E+00  0.181E+01  0.527E+00 -0.167E+01 -0.109E-03  0.110E-03  0.526E-02  0.145E-02
  108  -0.127E+00  0.180E+01  0.521E+00 -0.166E+01 -0.109E-03  0.105E-03  0.523E-02  0.147E-02
  109  -0.128E+00  0.179E+01  0.516E+00 -0.165E+01 -0.109E-03  0.997E-04  0.520E-02  0.148E-02
  110  -0.128E+00  0.178E+01  0.511E+00 -0.164E+01 -0.109E-03  0.951E-04  0.516E-02  0.149E-02
  111  -0.129E+00  0.177E+01  0.506E+00 -0.163E+01 -0.109E-03  0.907E-04  0.513E-02  0.149E-02
  112  -0.130E+00  0.176E+01  0.501E+00 -0.161E+01 -0.109E-03  0.865E-04  0.509E-02  0.150E-02
  113  -0.130E+00  0.175E+01  0.496E+00 -0.160E+01 -0.109E-03  0.825E-04  0.505E-02  0.150E-02
  114  -0.131E+00  0.174E+01  0.491E+00 -0.159E+01 -0.109E-03  0.787E-04  0.500E-02  0.151E-02
  115  -0.131E+00  0.173E+01  0.486E+00 -0.158E+01 -0.109E-03  0.751E-04  0.496E-02  0.151E-02
  116  -0.131E+00  0.172E+01  0.481E+00 -0.157E+01 -0.109E-03  0.717E-04  0.491E-02  0.151E-02
  117  -0.132E+00  0.171E+01  0.476E+00 -0.155E+01 -0.109E-03  0.684E-04  0.487E-02  0.151E-02
  118  -0.132E+00  0.170E+01  0.471E+00 -0.154E+01 -0.109E-03  0.652E-04  0.482E-02  0.151E-02
  119  -0.132E+00  0.169E+01  0.466E+00 -0.153E+01 -0.109E-03  0.622E-04  0.477E-02  0.151E-02
  120  -0.132E+00  0.168E+01  0.461E+00 -0.152E+01 -0.109E-03  0.594E-04  0.472E-02  0.150E-02
  121  -0.132E+00  0.167E+01  0.456E+00 -0.151E+01 -0.109E-03  0.567E-04  0.466E-02  0.150E-02
  122  -0.132E+00  0.166E+01  0.451E+00 -0.149E+01 -0.109E-03  0.541E-04  0.461E-02  0.150E-02
  123  -0.132E+00  0.165E+01  0.446E+00 -0.148E+01 -0.109E-03  0.516E-04  0.456E-02  0.149E-02
  124  -0.132E+00  0.163E+01  0.442E+00 -0.147E+01 -0.109E-03  0.493E-04  0.450E-02  0.148E-02
  125  -0.132E+00  0.162E+01  0.437E+00 -0.146E+01 -0.109E-03  0.470E-04  0.445E-02  0.147E-02
  126  -0.132E+00  0.161E+01  0.432E+00 -0.144E+01 -0.109E-03  0.449E-04  0.439E-02  0.147E-02
  127  -0.131E+00  0.160E+01  0.427E+00 -0.143E+01 -0.109E-03  0.429E-04  0.434E-02  0.146E-02
  128  -0.131E+00  0.159E+01  0.423E+00 -0.142E+01 -0.109E-03  0.409E-04  0.428E-02  0.145E-02
  129  -0.131E+00  0.157E+01  0.418E+00 -0.141E+01 -0.109E-03  0.391E-04  0.422E-02  0.144E-02
  130  -0.131E+00  0.156E+01  0.414E+00 -0.139E+01 -0.109E-03  0.373E-04  0.417E-02  0.143E-02
  131  -0.130E+00  0.155E+01  0.409E+00 -0.138E+01 -0.109E-03  0.357E-04  0.411E-02  0.141E-02
  132  -0.130E+00  0.154E+01  0.404E+00 -0.137E+01 -0.109E-03  0.341E-04  0.405E-02  0.140E-02
  133  -0.129E+00  0.153E+01  0.400E+00 -0.136E+01 -0.109E-03  0.325E-04  0.399E-02  0.139E-02
  134  -0.129E+00  0.151E+01  0.395E+00 -0.134E+01 -0.109E-03  0.311E-04  0.394E-02  0.138E-02
  135  -0.129E+00  0.150E+01  0.391E+00 -0.133E+01 -0.109E-03  0.297E-04  0.388E-02  0.136E-02
  136  -0.128E+00  0.149E+01  0.387E+00 -0.132E+01 -0.109E-03  0.284E-04  0.382E-02  0.135E-02
  137  -0.127E+00  0.148E+01  0.382E+00 -0.131E+01 -0.109E-03  0.271E-04  0.376E-02  0.134E-02
  138  -0.127E+00  0.146E+01  0.378E+00 -0.129E+01 -0.109E-03  0.259E-04  0.370E-02  0.132E-02
  139  -0.126E+00  0.145E+01  0.374E+00 -0.128E+01 -0.109E-03  0.248E-04  0.365E-02  0.131E-02
  140  -0.126E+00  0.144E+01  0.369E+00 -0.127E+01 -0.109E-03  0.237E-04  0.359E-02  0.129E-02
  141  -0.125E+00  0.143E+01  0.365E+00 -0.126E+01 -0.109E-03  0.227E-04  0.353E-02  0.128E-02
  142  -0.124E+00  0.141E+01  0.361E+00 -0.124E+01 -0.109E-03  0.217E-04  0.347E-02  0.126E-02
  143  -0.124E+00  0.140E+01  0.357E+00 -0.123E+01 -0.109E-03  0.207E-04  0.342E-02  0.125E-02
  144  -0.123E+00  0.139E+01  0.353E+00 -0.122E+01 -0.109E-03  0.198E-04  0.336E-02  0.123E-02
  145  -0.122E+00  0.138E+01  0.349E+00 -0.121E+01 -0.109E-03  0.190E-04  0.330E-02  0.121E-02
  146  -0.122E+00  0.136E+01  0.345E+00 -0.120E+01 -0.109E-03  0.182E-04  0.325E-02  0.120E-02
  147  -0.121E+00  0.135E+01  0.340E+00 -0.118E+01 -0.109E-03  0.174E-04  0.319E-02  0.118E-02
  148  -0.120E+00  0.134E+01  0.337E+00 -0.117E+01 -0.109E-03  0.167E-04  0.314E-02  0.117E-02
  149  -0.119E+00  0.133E+01  0.333E+00 -0.116E+01 -0.109E-03  0.160E-04  0.308E-02  0.115E-02
  150  -0.118E+00  0.131E+01  0.329E+00 -0.115E+01 -0.109E-03  0.153E-04  0.303E-02  0.113E-02
  151  -0.118E+00  0.130E+01  0.325E+00 -0.114E+01 -0.109E-03  0.146E-04  0.297E-02  0.112E-02
  152  -0.117E+00  0.129E+01  0.321E+00 -0.112E+01 -0.109E-03  0.140E-04  0.292E-02  0.110E-02
  153  -0.116E+00  0.128E+01  0.317E+00 -0.111E+01 -0.109E-03  0.135E-04  0.287E-02  0.108E-02
  154  -0.115E+00  0.127E+01  0.313E+00 -0.110E+01 -0.109E-03  0.129E-04  0.282E-02  0.107E-02
  155  -0.114E+00  0.125E+01  0.310E+00 -0.109E+01 -0.536E-04  0.118E-04  0.275E-02  0.104E-02
  156  -0.113E+00  0.124E+01  0.306E+00 -0.108E+01  0.000E+00  0.107E-04  0.269E-02  0.101E-02
  157  -0.113E+00  0.123E+01  0.302E+00 -0.107E+01  0.000E+00  0.102E-04  0.264E-02  0.992E-03
  158  -0.112E+00  0.122E+01  0.299E+00 -0.105E+01  0.000E+00  0.976E-05  0.259E-02  0.976E-03
  159  -0.111E+00  0.121E+01  0.295E+00 -0.104E+01  0.000E+00  0.930E-05  0.254E-02  0.960E-03
  160  -0.110E+00  0.119E+01  0.292E+00 -0.103E+01  0.000E+00  0.886E-05  0.249E-02  0.944E-03
  161  -0.109E+00  0.118E+01  0.288E+00 -0.102E+01  0.000E+00  0.844E-05  0.245E-02  0.929E-03
  162  -0.109E+00  0.117E+01  0.285E+00 -0.101E+01  0.000E+00  0.805E-05  0.240E-02  0.913E-03
  163  -0.108E+00  0.116E+01  0.281E+00 -0.999E+00  0.000E+00  0.767E-05  0.235E-02  0.898E-03
  164  -0.107E+00  0.115E+01  0.278E+00 -0.988E+00  0.000E+00  0.731E-05  0.231E-02  0.882E-03
  165  -0.106E+00  0.113E+01  0.275E+00 -0.977E+00  0.000E+00  0.697E-05  0.226E-02  0.867E-03
  166  -0.105E+00  0.112E+01  0.271E+00 -0.966E+00  0.000E+00  0.664E-05  0.222E-02  0.852E-03
  167  -0.104E+00  0.111E+01  0.268E+00 -0.956E+00  0.000E+00  0.633E-05  0.217E-02  0.837E-03
  168  -0.104E+00  0.110E+01  0.265E+00 -0.945E+00  0.000E+00  0.603E-05  0.213E-02  0.822E-03
  169  -0.103E+00  0.109E+01  0.262E+00 -0.935E+00  0.000E+00  0.575E-05  0.209E-02  0.807E-03
  170  -0.102E+00  0.108E+01  0.258E+00 -0.924E+00  0.000E+00  0.548E-05  0.204E-02  0.792E-03
  171  -0.101E+00  0.106E+01  0.255E+00 -0.914E+00  0.000E+00  0.522E-05  0.200E-02  0.778E-03
  172  -0.100E+00  0.105E+01  0.252E+00 -0.904E+00  0.000E+00  0.497E-05  0.196E-02  0.764E-03
  173  -0.993E-01  0.104E+01  0.249E+00 -0.893E+00  0.000E+00  0.474E-05  0.192E-02  0.749E-03
  174  -0.984E-01  0.103E+01  0.246E+00 -0.883E+00  0.000E+00  0.452E-05  0.188E-02  0.735E-03
  175  -0.976E-01  0.102E+01  0.243E+00 -0.873E+00  0.000E+00  0.430E-05  0.184E-02  0.721E-03
  176  -0.967E-01  0.101E+01  0.240E+00 -0.863E+00  0.000E+00  0.410E-05  0.181E-02  0.708E-03
  177  -0.958E-01  0.997E+00  0.237E+00 -0.854E+00  0.000E+00  0.391E-05  0.177E-02  0.694E-03
  178  -0.950E-01  0.986E+00  0.234E+00 -0.844E+00  0.000E+00  0.373E-05  0.173E-02  0.681E-03
  179  -0.941E-01  0.975E+00  0.231E+00 -0.834E+00  0.000E+00  0.355E-05  0.169E-02  0.668E-03
  180  -0.933E-01  0.964E+00  0.228E+00 -0.824E+00  0.000E+00  0.338E-05  0.166E-02  0.655E-03
  181  -0.924E-01  0.954E+00  0.225E+00 -0.815E+00  0.000E+00  0.322E-05  0.162E-02  0.642E-03
  182  -0.915E-01  0.943E+00  0.223E+00 -0.805E+00  0.000E+00  0.307E-05  0.159E-02  0.629E-03
  183  -0.907E-01  0.932E+00  0.220E+00 -0.796E+00  0.000E+00  0.293E-05  0.155E-02  0.616E-03
  184  -0.898E-01  0.922E+00  0.217E+00 -0.787E+00  0.000E+00  0.279E-05  0.152E-02  0.604E-03
  185  -0.890E-01  0.912E+00  0.214E+00 -0.778E+00  0.000E+00  0.266E-05  0.149E-02  0.592E-03
  186  -0.881E-01  0.901E+00  0.212E+00 -0.769E+00  0.000E+00  0.253E-05  0.145E-02  0.580E-03
  187  -0.873E-01  0.891E+00  0.209E+00 -0.759E+00  0.000E+00  0.242E-05  0.142E-02  0.568E-03
  188  -0.864E-01  0.881E+00  0.206E+00 -0.751E+00  0.000E+00  0.230E-05  0.139E-02  0.556E-03
  189  -0.856E-01  0.871E+00  0.204E+00 -0.742E+00  0.000E+00  0.219E-05  0.136E-02  0.545E-03
  190  -0.847E-01  0.861E+00  0.201E+00 -0.733E+00  0.000E+00  0.209E-05  0.133E-02  0.534E-03
  191  -0.839E-01  0.851E+00  0.199E+00 -0.724E+00  0.000E+00  0.199E-05  0.130E-02  0.523E-03
  192  -0.830E-01  0.841E+00  0.196E+00 -0.716E+00  0.000E+00  0.190E-05  0.127E-02  0.512E-03
  193  -0.822E-01  0.832E+00  0.194E+00 -0.707E+00  0.000E+00  0.181E-05  0.124E-02  0.501E-03
  194  -0.814E-01  0.822E+00  0.191E+00 -0.699E+00  0.000E+00  0.172E-05  0.122E-02  0.490E-03
  195  -0.806E-01  0.813E+00  0.189E+00 -0.690E+00  0.000E+00  0.164E-05  0.119E-02  0.480E-03
  196  -0.797E-01  0.803E+00  0.186E+00 -0.682E+00  0.000E+00  0.157E-05  0.116E-02  0.470E-03
  197  -0.789E-01  0.794E+00  0.184E+00 -0.674E+00  0.000E+00  0.149E-05  0.114E-02  0.460E-03
  198  -0.781E-01  0.784E+00  0.182E+00 -0.666E+00  0.000E+00  0.142E-05  0.111E-02  0.450E-03
  199  -0.773E-01  0.775E+00  0.179E+00 -0.658E+00  0.000E+00  0.136E-05  0.109E-02  0.440E-03
  200  -0.765E-01  0.766E+00  0.177E+00 -0.650E+00  0.000E+00  0.275E-04  0.432E-01  0.180E-01


                      RAYLEIGH WAVE      MODE #  0
        T = 0.3500E+02 C =    0.3885E+01 U   = 0.3593E+01
        AR= 0.1975E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DA      DC/DB      DC/DR
    1   0.812E+00  0.000E+00  0.100E+01  0.000E+00 -0.935E-02  0.380E-02  0.495E-02 -0.195E-02
