  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
   40  -0.170E-01  0.526E+00  0.316E-01 -0.535E+00 -0.652E-09  0.773E-04 -0.763E-04 -0.209E-03  0.344E-03  0.000E+00  0.181E-03
   41  -0.153E-01  0.472E+00  0.280E-01 -0.477E+00 -0.652E-09  0.619E-04 -0.612E-04 -0.169E-03  0.277E-03  0.000E+00  0.146E-03
   42  -0.138E-01  0.422E+00  0.249E-01 -0.425E+00 -0.652E-09  0.494E-04 -0.489E-04 -0.136E-03  0.222E-03  0.000E+00  0.117E-03
   43  -0.124E-01  0.377E+00  0.221E-01 -0.378E+00 -0.652E-09  0.393E-04 -0.390E-04 -0.109E-03  0.177E-03  0.000E+00  0.938E-04
   44  -0.111E-01  0.337E+00  0.195E-01 -0.336E+00 -0.652E-09  0.312E-04 -0.310E-04 -0.868E-04  0.141E-03  0.000E+00  0.749E-04
   45  -0.997E-02  0.300E+00  0.173E-01 -0.298E+00 -0.652E-09  0.247E-04 -0.246E-04 -0.691E-04  0.112E-03  0.000E+00  0.597E-04
   46  -0.892E-02  0.267E+00  0.153E-01 -0.264E+00 -0.652E-09  0.195E-04 -0.194E-04 -0.549E-04  0.891E-04  0.000E+00  0.474E-04
   47  -0.796E-02  0.237E+00  0.135E-01 -0.234E+00 -0.652E-09  0.154E-04 -0.153E-04 -0.435E-04  0.704E-04  0.000E+00  0.375E-04
   48  -0.710E-02  0.211E+00  0.119E-01 -0.208E+00 -0.652E-09  0.121E-04 -0.121E-04 -0.344E-04  0.556E-04  0.000E+00  0.297E-04
   49  -0.632E-02  0.187E+00  0.105E-01 -0.184E+00 -0.652E-09  0.954E-05 -0.950E-05 -0.272E-04  0.438E-04  0.000E+00  0.234E-04
   50  -0.562E-02  0.166E+00  0.930E-02 -0.162E+00 -0.652E-09  0.748E-05 -0.746E-05 -0.214E-04  0.344E-04  0.000E+00  0.184E-04
   51  -0.500E-02  0.147E+00  0.820E-02 -0.143E+00 -0.652E-09  0.586E-05 -0.584E-05 -0.168E-04  0.270E-04  0.000E+00  0.145E-04
   52  -0.444E-02  0.130E+00  0.723E-02 -0.127E+00 -0.652E-09  0.459E-05 -0.457E-05 -0.132E-04  0.212E-04  0.000E+00  0.114E-04
   53  -0.394E-02  0.115E+00  0.637E-02 -0.112E+00 -0.652E-09  0.358E-05 -0.357E-05 -0.103E-04  0.166E-04  0.000E+00  0.890E-05
   54  -0.349E-02  0.102E+00  0.561E-02 -0.986E-01 -0.652E-09  0.280E-05 -0.279E-05 -0.809E-05  0.130E-04  0.000E+00  0.697E-05
   55  -0.309E-02  0.897E-01  0.494E-02 -0.870E-01 -0.652E-09  0.218E-05 -0.217E-05 -0.632E-05  0.101E-04  0.000E+00  0.544E-05
   56  -0.273E-02  0.792E-01  0.435E-02 -0.766E-01 -0.652E-09  0.170E-05 -0.169E-05 -0.493E-05  0.788E-05  0.000E+00  0.425E-05
   57  -0.242E-02  0.699E-01  0.382E-02 -0.675E-01 -0.652E-09  0.132E-05 -0.132E-05 -0.384E-05  0.614E-05  0.000E+00  0.331E-05
   58  -0.213E-02  0.616E-01  0.336E-02 -0.594E-01 -0.652E-09  0.102E-05 -0.102E-05 -0.299E-05  0.477E-05  0.000E+00  0.258E-05
   59  -0.188E-02  0.543E-01  0.296E-02 -0.523E-01 -0.652E-09  0.795E-06 -0.794E-06 -0.233E-05  0.371E-05  0.000E+00  0.200E-05
   60  -0.166E-02  0.479E-01  0.260E-02 -0.460E-01 -0.652E-09  0.617E-06 -0.616E-06 -0.181E-05  0.288E-05  0.000E+00  0.156E-05
   61  -0.147E-02  0.421E-01  0.228E-02 -0.405E-01 -0.652E-09  0.478E-06 -0.478E-06 -0.140E-05  0.223E-05  0.000E+00  0.121E-05
   62  -0.129E-02  0.371E-01  0.200E-02 -0.356E-01 -0.652E-09  0.370E-06 -0.370E-06 -0.109E-05  0.173E-05  0.000E+00  0.937E-06
   63  -0.114E-02  0.326E-01  0.176E-02 -0.313E-01 -0.652E-09  0.287E-06 -0.286E-06 -0.845E-06  0.134E-05  0.000E+00  0.726E-06
   64  -0.100E-02  0.287E-01  0.154E-02 -0.275E-01 -0.652E-09  0.222E-06 -0.221E-06 -0.654E-06  0.104E-05  0.000E+00  0.562E-06
   65  -0.884E-03  0.252E-01  0.136E-02 -0.242E-01 -0.652E-09  0.171E-06 -0.171E-06 -0.506E-06  0.803E-06  0.000E+00  0.435E-06
   66  -0.778E-03  0.222E-01  0.119E-02 -0.212E-01 -0.652E-09  0.132E-06 -0.132E-06 -0.392E-06  0.620E-06  0.000E+00  0.337E-06
   67  -0.685E-03  0.195E-01  0.104E-02 -0.186E-01 -0.652E-09  0.102E-06 -0.102E-06 -0.303E-06  0.479E-06  0.000E+00  0.260E-06
   68  -0.602E-03  0.171E-01  0.914E-03 -0.164E-01 -0.652E-09  0.788E-07 -0.788E-07 -0.234E-06  0.370E-06  0.000E+00  0.201E-06
   69  -0.530E-03  0.150E-01  0.802E-03 -0.144E-01 -0.652E-09  0.608E-07 -0.608E-07 -0.181E-06  0.285E-06  0.000E+00  0.155E-06
   70  -0.466E-03  0.132E-01  0.703E-03 -0.126E-01 -0.652E-09  0.469E-07 -0.468E-07 -0.139E-06  0.220E-06  0.000E+00  0.120E-06
   71  -0.409E-03  0.116E-01  0.616E-03 -0.111E-01 -0.652E-09  0.361E-07 -0.361E-07 -0.107E-06  0.170E-06  0.000E+00  0.922E-07
   72  -0.359E-03  0.102E-01  0.539E-03 -0.971E-02 -0.652E-09  0.278E-07 -0.278E-07 -0.828E-07  0.131E-06  0.000E+00  0.711E-07
   73  -0.315E-03  0.892E-02  0.472E-03 -0.851E-02 -0.652E-09  0.214E-07 -0.214E-07 -0.638E-07  0.101E-06  0.000E+00  0.548E-07
   74  -0.277E-03  0.783E-02  0.413E-03 -0.747E-02 -0.652E-09  0.165E-07 -0.165E-07 -0.491E-07  0.774E-07  0.000E+00  0.422E-07
   75  -0.243E-03  0.686E-02  0.362E-03 -0.655E-02 -0.652E-09  0.127E-07 -0.127E-07 -0.377E-07  0.595E-07  0.000E+00  0.325E-07
   76  -0.213E-03  0.602E-02  0.317E-03 -0.574E-02 -0.652E-09  0.973E-08 -0.973E-08 -0.290E-07  0.458E-07  0.000E+00  0.250E-07
   77  -0.186E-03  0.529E-02  0.277E-03 -0.503E-02 -0.652E-09  0.746E-08 -0.746E-08 -0.222E-07  0.352E-07  0.000E+00  0.192E-07
   78  -0.163E-03  0.464E-02  0.242E-03 -0.441E-02 -0.282E-09  0.570E-08 -0.570E-08 -0.170E-07  0.269E-07  0.000E+00  0.147E-07
   79  -0.143E-03  0.407E-02  0.212E-03 -0.386E-02 -0.849E-14  0.436E-08 -0.436E-08 -0.130E-07  0.206E-07  0.000E+00  0.112E-07
   80  -0.125E-03  0.357E-02  0.186E-03 -0.338E-02 -0.849E-14  0.335E-08 -0.335E-08 -0.998E-08  0.158E-07  0.000E+00  0.859E-08
   81  -0.110E-03  0.313E-02  0.163E-03 -0.296E-02 -0.849E-14  0.257E-08 -0.257E-08 -0.766E-08  0.122E-07  0.000E+00  0.660E-08
   82  -0.960E-04  0.274E-02  0.142E-03 -0.259E-02 -0.849E-14  0.197E-08 -0.197E-08 -0.588E-08  0.933E-08  0.000E+00  0.507E-08
   83  -0.842E-04  0.240E-02  0.125E-03 -0.227E-02 -0.849E-14  0.151E-08 -0.151E-08 -0.451E-08  0.716E-08  0.000E+00  0.389E-08
   84  -0.738E-04  0.210E-02  0.109E-03 -0.199E-02 -0.849E-14  0.116E-08 -0.116E-08 -0.346E-08  0.549E-08  0.000E+00  0.298E-08
   85  -0.646E-04  0.184E-02  0.953E-04 -0.174E-02 -0.849E-14  0.888E-09 -0.888E-09 -0.266E-08  0.421E-08  0.000E+00  0.229E-08
   86  -0.566E-04  0.161E-02  0.834E-04 -0.152E-02 -0.849E-14  0.681E-09 -0.681E-09 -0.204E-08  0.323E-08  0.000E+00  0.175E-08
   87  -0.496E-04  0.141E-02  0.730E-04 -0.133E-02 -0.849E-14  0.522E-09 -0.522E-09 -0.156E-08  0.248E-08  0.000E+00  0.135E-08
   88  -0.434E-04  0.123E-02  0.638E-04 -0.117E-02 -0.849E-14  0.400E-09 -0.400E-09 -0.120E-08  0.190E-08  0.000E+00  0.103E-08
   89  -0.380E-04  0.108E-02  0.558E-04 -0.102E-02 -0.849E-14  0.306E-09 -0.306E-09 -0.918E-09  0.145E-08  0.000E+00  0.790E-09
   90  -0.333E-04  0.946E-03  0.488E-04 -0.893E-03 -0.849E-14  0.234E-09 -0.234E-09 -0.703E-09  0.111E-08  0.000E+00  0.605E-09
   91  -0.291E-04  0.828E-03  0.427E-04 -0.781E-03 -0.849E-14  0.180E-09 -0.180E-09 -0.538E-09  0.853E-09  0.000E+00  0.464E-09
   92  -0.255E-04  0.724E-03  0.374E-04 -0.683E-03 -0.849E-14  0.137E-09 -0.137E-09 -0.412E-09  0.653E-09  0.000E+00  0.355E-09
   93  -0.223E-04  0.634E-03  0.327E-04 -0.598E-03 -0.849E-14  0.105E-09 -0.105E-09 -0.316E-09  0.500E-09  0.000E+00  0.272E-09
   94  -0.195E-04  0.554E-03  0.286E-04 -0.523E-03 -0.849E-14  0.805E-10 -0.805E-10 -0.242E-09  0.383E-09  0.000E+00  0.208E-09
   95  -0.171E-04  0.485E-03  0.250E-04 -0.457E-03 -0.849E-14  0.616E-10 -0.616E-10 -0.185E-09  0.293E-09  0.000E+00  0.159E-09
   96  -0.150E-04  0.424E-03  0.218E-04 -0.400E-03 -0.849E-14  0.471E-10 -0.471E-10 -0.142E-09  0.224E-09  0.000E+00  0.122E-09
   97  -0.131E-04  0.371E-03  0.191E-04 -0.350E-03 -0.849E-14  0.361E-10 -0.361E-10 -0.108E-09  0.171E-09  0.000E+00  0.933E-10
   98  -0.115E-04  0.324E-03  0.167E-04 -0.306E-03 -0.849E-14  0.276E-10 -0.276E-10 -0.829E-10  0.131E-09  0.000E+00  0.714E-10
   99  -0.100E-04  0.284E-03  0.146E-04 -0.267E-03 -0.849E-14  0.211E-10 -0.211E-10 -0.634E-10  0.100E-09  0.000E+00  0.546E-10
  100  -0.876E-05  0.248E-03  0.128E-04 -0.234E-03 -0.849E-14  0.161E-10 -0.161E-10 -0.485E-10  0.767E-10  0.000E+00  0.418E-10
  101  -0.766E-05  0.217E-03  0.112E-04 -0.204E-03 -0.849E-14  0.123E-10 -0.123E-10 -0.371E-10  0.587E-10  0.000E+00  0.319E-10
  102  -0.670E-05  0.190E-03  0.975E-05 -0.179E-03 -0.849E-14  0.943E-11 -0.943E-11 -0.284E-10  0.448E-10  0.000E+00  0.244E-10
  103  -0.586E-05  0.166E-03  0.852E-05 -0.156E-03 -0.849E-14  0.721E-11 -0.721E-11 -0.217E-10  0.343E-10  0.000E+00  0.187E-10
  104  -0.513E-05  0.145E-03  0.745E-05 -0.137E-03 -0.849E-14  0.551E-11 -0.551E-11 -0.166E-10  0.262E-10  0.000E+00  0.143E-10
  105  -0.448E-05  0.127E-03  0.651E-05 -0.119E-03 -0.849E-14  0.421E-11 -0.421E-11 -0.127E-10  0.200E-10  0.000E+00  0.109E-10
  106  -0.392E-05  0.111E-03  0.569E-05 -0.104E-03 -0.849E-14  0.322E-11 -0.322E-11 -0.969E-11  0.153E-10  0.000E+00  0.834E-11
  107  -0.343E-05  0.969E-04  0.497E-05 -0.912E-04 -0.849E-14  0.246E-11 -0.246E-11 -0.741E-11  0.117E-10  0.000E+00  0.637E-11
  108  -0.300E-05  0.847E-04  0.434E-05 -0.798E-04 -0.849E-14  0.188E-11 -0.188E-11 -0.566E-11  0.894E-11  0.000E+00  0.487E-11
  109  -0.262E-05  0.740E-04  0.379E-05 -0.697E-04 -0.849E-14  0.144E-11 -0.144E-11 -0.433E-11  0.683E-11  0.000E+00  0.372E-11
  110  -0.229E-05  0.647E-04  0.331E-05 -0.609E-04 -0.849E-14  0.110E-11 -0.110E-11 -0.331E-11  0.522E-11  0.000E+00  0.284E-11
  111  -0.200E-05  0.565E-04  0.289E-05 -0.533E-04 -0.849E-14  0.839E-12 -0.839E-12 -0.253E-11  0.398E-11  0.000E+00  0.217E-11
  112  -0.175E-05  0.494E-04  0.253E-05 -0.466E-04 -0.849E-14  0.641E-12 -0.641E-12 -0.193E-11  0.304E-11  0.000E+00  0.166E-11
  113  -0.153E-05  0.431E-04  0.221E-05 -0.407E-04 -0.849E-14  0.490E-12 -0.490E-12 -0.148E-11  0.232E-11  0.000E+00  0.127E-11
  114  -0.134E-05  0.377E-04  0.193E-05 -0.356E-04 -0.849E-14  0.374E-12 -0.374E-12 -0.113E-11  0.178E-11  0.000E+00  0.968E-12
  115  -0.117E-05  0.329E-04  0.168E-05 -0.311E-04 -0.849E-14  0.286E-12 -0.286E-12 -0.861E-12  0.136E-11  0.000E+00  0.739E-12
  116  -0.102E-05  0.288E-04  0.147E-05 -0.272E-04 -0.849E-14  0.218E-12 -0.218E-12 -0.657E-12  0.103E-11  0.000E+00  0.565E-12
  117  -0.892E-06  0.251E-04  0.128E-05 -0.238E-04 -0.849E-14  0.167E-12 -0.167E-12 -0.502E-12  0.790E-12  0.000E+00  0.431E-12
  118  -0.779E-06  0.220E-04  0.112E-05 -0.208E-04 -0.849E-14  0.127E-12 -0.127E-12 -0.382E-12  0.603E-12  0.000E+00  0.329E-12
  119  -0.679E-06  0.192E-04  0.976E-06 -0.182E-04 -0.849E-14  0.971E-13 -0.971E-13 -0.291E-12  0.460E-12  0.000E+00  0.252E-12
  120  -0.592E-06  0.168E-04  0.851E-06 -0.159E-04 -0.849E-14  0.739E-13 -0.739E-13 -0.221E-12  0.351E-12  0.000E+00  0.192E-12
  121  -0.515E-06  0.147E-04  0.743E-06 -0.139E-04 -0.365E-14  0.562E-13 -0.562E-13 -0.171E-12  0.267E-12  0.000E+00  0.145E-12
  122  -0.449E-06  0.129E-04  0.648E-06 -0.121E-04  0.255E-19  0.429E-13 -0.429E-13 -0.133E-12  0.203E-12  0.000E+00  0.110E-12
  123  -0.392E-06  0.112E-04  0.566E-06 -0.106E-04  0.255E-19  0.327E-13 -0.327E-13 -0.101E-12  0.155E-12  0.000E+00  0.837E-13
  124  -0.342E-06  0.983E-05  0.495E-06 -0.925E-05  0.255E-19  0.250E-13 -0.250E-13 -0.774E-13  0.118E-12  0.000E+00  0.639E-13
  125  -0.299E-06  0.859E-05  0.432E-06 -0.808E-05  0.255E-19  0.191E-13 -0.191E-13 -0.591E-13  0.902E-13  0.000E+00  0.488E-13
  126  -0.261E-06  0.750E-05  0.377E-06 -0.706E-05  0.255E-19  0.145E-13 -0.145E-13 -0.451E-13  0.689E-13  0.000E+00  0.372E-13
  127  -0.228E-06  0.655E-05  0.330E-06 -0.616E-05  0.255E-19  0.111E-13 -0.111E-13 -0.344E-13  0.526E-13  0.000E+00  0.284E-13
  128  -0.200E-06  0.572E-05  0.288E-06 -0.538E-05  0.255E-19  0.847E-14 -0.847E-14 -0.263E-13  0.401E-13  0.000E+00  0.217E-13
  129  -0.174E-06  0.500E-05  0.251E-06 -0.470E-05  0.255E-19  0.646E-14 -0.646E-14 -0.200E-13  0.306E-13  0.000E+00  0.165E-13
  130  -0.152E-06  0.437E-05  0.220E-06 -0.411E-05  0.255E-19  0.493E-14 -0.493E-14 -0.153E-13  0.234E-13  0.000E+00  0.126E-13
  131  -0.133E-06  0.382E-05  0.192E-06 -0.359E-05  0.255E-19  0.376E-14 -0.376E-14 -0.117E-13  0.178E-13  0.000E+00  0.963E-14
  132  -0.116E-06  0.333E-05  0.168E-06 -0.313E-05  0.255E-19  0.287E-14 -0.287E-14 -0.891E-14  0.136E-13  0.000E+00  0.735E-14
  133  -0.102E-06  0.291E-05  0.146E-06 -0.274E-05  0.255E-19  0.219E-14 -0.219E-14 -0.680E-14  0.104E-13  0.000E+00  0.561E-14
  134  -0.887E-07  0.254E-05  0.128E-06 -0.239E-05  0.255E-19  0.167E-14 -0.167E-14 -0.518E-14  0.791E-14  0.000E+00  0.428E-14
  135  -0.775E-07  0.222E-05  0.112E-06 -0.209E-05  0.255E-19  0.127E-14 -0.127E-14 -0.396E-14  0.604E-14  0.000E+00  0.326E-14
  136  -0.677E-07  0.194E-05  0.974E-07 -0.182E-05  0.255E-19  0.972E-15 -0.972E-15 -0.302E-14  0.460E-14  0.000E+00  0.249E-14
  137  -0.591E-07  0.169E-05  0.851E-07 -0.159E-05  0.255E-19  0.741E-15 -0.741E-15 -0.230E-14  0.351E-14  0.000E+00  0.190E-14
  138  -0.516E-07  0.148E-05  0.743E-07 -0.139E-05  0.255E-19  0.566E-15 -0.566E-15 -0.176E-14  0.268E-14  0.000E+00  0.145E-14
  139  -0.451E-07  0.129E-05  0.649E-07 -0.121E-05  0.255E-19  0.431E-15 -0.431E-15 -0.134E-14  0.204E-14  0.000E+00  0.110E-14
  140  -0.394E-07  0.113E-05  0.567E-07 -0.106E-05  0.255E-19  0.329E-15 -0.329E-15 -0.102E-14  0.156E-14  0.000E+00  0.843E-15
  141  -0.344E-07  0.986E-06  0.495E-07 -0.926E-06  0.255E-19  0.251E-15 -0.251E-15 -0.779E-15  0.119E-14  0.000E+00  0.643E-15
  142  -0.300E-07  0.861E-06  0.432E-07 -0.809E-06  0.255E-19  0.191E-15 -0.191E-15 -0.594E-15  0.907E-15  0.000E+00  0.490E-15
  143  -0.262E-07  0.752E-06  0.377E-07 -0.706E-06  0.255E-19  0.146E-15 -0.146E-15 -0.453E-15  0.691E-15  0.000E+00  0.374E-15
  144  -0.229E-07  0.656E-06  0.329E-07 -0.617E-06  0.255E-19  0.111E-15 -0.111E-15 -0.346E-15  0.527E-15  0.000E+00  0.285E-15
  145  -0.200E-07  0.573E-06  0.288E-07 -0.538E-06  0.255E-19  0.848E-16 -0.848E-16 -0.264E-15  0.402E-15  0.000E+00  0.217E-15
  146  -0.175E-07  0.501E-06  0.251E-07 -0.470E-06  0.255E-19  0.647E-16 -0.647E-16 -0.201E-15  0.307E-15  0.000E+00  0.166E-15
  147  -0.153E-07  0.437E-06  0.219E-07 -0.411E-06  0.255E-19  0.493E-16 -0.493E-16 -0.153E-15  0.234E-15  0.000E+00  0.126E-15
  148  -0.133E-07  0.382E-06  0.192E-07 -0.358E-06  0.255E-19  0.376E-16 -0.376E-16 -0.117E-15  0.178E-15  0.000E+00  0.964E-16
  149  -0.116E-07  0.333E-06  0.167E-07 -0.313E-06  0.255E-19  0.287E-16 -0.287E-16 -0.891E-16  0.136E-15  0.000E+00  0.735E-16
  150  -0.102E-07  0.291E-06  0.146E-07 -0.273E-06  0.255E-19  0.219E-16 -0.219E-16 -0.679E-16  0.104E-15  0.000E+00  0.561E-16
  151  -0.887E-08  0.254E-06  0.128E-07 -0.239E-06  0.255E-19  0.167E-16 -0.167E-16 -0.518E-16  0.791E-16  0.000E+00  0.428E-16
  152  -0.775E-08  0.222E-06  0.111E-07 -0.208E-06  0.255E-19  0.127E-16 -0.127E-16 -0.395E-16  0.603E-16  0.000E+00  0.326E-16
  153  -0.676E-08  0.194E-06  0.972E-08 -0.182E-06  0.255E-19  0.969E-17 -0.969E-17 -0.301E-16  0.460E-16  0.000E+00  0.249E-16
  154  -0.591E-08  0.169E-06  0.849E-08 -0.159E-06  0.255E-19  0.738E-17 -0.738E-17 -0.229E-16  0.350E-16  0.000E+00  0.189E-16
  155  -0.516E-08  0.148E-06  0.741E-08 -0.139E-06  0.255E-19  0.563E-17 -0.563E-17 -0.175E-16  0.267E-16  0.000E+00  0.144E-16
  156  -0.450E-08  0.129E-06  0.648E-08 -0.121E-06  0.255E-19  0.429E-17 -0.429E-17 -0.133E-16  0.204E-16  0.000E+00  0.110E-16
  157  -0.393E-08  0.113E-06  0.566E-08 -0.106E-06  0.255E-19  0.327E-17 -0.327E-17 -0.102E-16  0.155E-16  0.000E+00  0.840E-17
  158  -0.343E-08  0.984E-07  0.494E-08 -0.922E-07  0.255E-19  0.249E-17 -0.249E-17 -0.775E-17  0.118E-16  0.000E+00  0.640E-17
  159  -0.300E-08  0.860E-07  0.431E-08 -0.805E-07  0.255E-19  0.190E-17 -0.190E-17 -0.591E-17  0.903E-17  0.000E+00  0.488E-17
  160  -0.262E-08  0.751E-07  0.377E-08 -0.703E-07  0.255E-19  0.145E-17 -0.145E-17 -0.450E-17  0.688E-17  0.000E+00  0.372E-17
  161  -0.229E-08  0.655E-07  0.329E-08 -0.613E-07  0.255E-19  0.110E-17 -0.110E-17 -0.343E-17  0.525E-17  0.000E+00  0.284E-17
  162  -0.200E-08  0.572E-07  0.288E-08 -0.535E-07  0.255E-19  0.841E-18 -0.841E-18 -0.262E-17  0.400E-17  0.000E+00  0.216E-17
  163  -0.175E-08  0.499E-07  0.251E-08 -0.467E-07  0.255E-19  0.642E-18 -0.642E-18 -0.200E-17  0.305E-17  0.000E+00  0.165E-17
  164  -0.153E-08  0.436E-07  0.219E-08 -0.408E-07  0.255E-19  0.490E-18 -0.490E-18 -0.153E-17  0.233E-17  0.000E+00  0.126E-17
  165  -0.133E-08  0.380E-07  0.192E-08 -0.356E-07  0.255E-19  0.374E-18 -0.374E-18 -0.117E-17  0.177E-17  0.000E+00  0.958E-18
  166  -0.117E-08  0.332E-07  0.168E-08 -0.311E-07  0.113E-19  0.288E-18 -0.288E-18 -0.923E-18  0.135E-17  0.000E+00  0.738E-18
  167  -0.102E-08  0.289E-07  0.146E-08 -0.272E-07  0.000E+00  0.221E-18 -0.221E-18 -0.727E-18  0.103E-17  0.000E+00  0.569E-18
  168  -0.892E-09  0.252E-07  0.128E-08 -0.237E-07  0.000E+00  0.168E-18 -0.168E-18 -0.554E-18  0.787E-18  0.000E+00  0.434E-18
  169  -0.779E-09  0.220E-07  0.111E-08 -0.207E-07  0.000E+00  0.128E-18 -0.128E-18 -0.422E-18  0.599E-18  0.000E+00  0.330E-18
  170  -0.680E-09  0.192E-07  0.973E-09 -0.181E-07  0.000E+00  0.977E-19 -0.977E-19 -0.321E-18  0.457E-18  0.000E+00  0.252E-18
  171  -0.593E-09  0.168E-07  0.849E-09 -0.158E-07  0.000E+00  0.744E-19 -0.744E-19 -0.245E-18  0.348E-18  0.000E+00  0.192E-18
