


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
               817    0.2221258134     3.1709583920
               818    0.2221559322     3.1709583920
               819    0.2221860591     3.1709583920
               820    0.2222161942     3.1709583920
               821    0.2222463375     3.1709583920
               822    0.2222764889     3.1709583920
               823    0.2223066486     3.1709583920
               824    0.2223368164     3.1709583920
               825    0.2223669924     3.1709583920
               826    0.2223971766     3.1709583920
               827    0.2224273690     3.1709583920
               828    0.2224575696     3.1709583920
               829    0.2224877784     3.1709583920
               830    0.2225179954     3.1709583920
               831    0.2225482206     3.1709583920
               832    0.2225784540     3.1709583920
               833    0.2226086957     3.1709583920
               834    0.2226389455     3.1709583920
               835    0.2226692036     3.1709583920
               836    0.2226994699     3.1709583920
               837    0.2227297444     3.1709583920
               838    0.2227600272     3.1709583920
               839    0.2227903182     3.1709583920
               840    0.2228206174     3.1709583920
               841    0.2228509249     3.1709583920
               842    0.2228812406     3.1709583920
               843    0.2229115646     3.1709583920
               844    0.2229418969     3.1709583920
               845    0.2229722373     3.1709583920
               846    0.2230025861     3.1709583920
               847    0.2230329431     3.1709583920
               848    0.2230633084     3.1709583920
               849    0.2230936819     3.1709583920
               850    0.2231240637     3.1709583920
               851    0.2231544538     3.1709583920
               852    0.2231848522     3.1709583920
               853    0.2232152589     3.1709583920
               854    0.2232456738     3.1709583920
               855    0.2232760970     3.1709583920
               856    0.2233065286     3.1709583920
               857    0.2233369684     3.1709583920
               858    0.2233674165     3.1709583920
               859    0.2233978729     3.1709583920
               860    0.2234283377     3.1709583920
               861    0.2234588107     3.1709583920
               862    0.2234892920     3.1709583920
               863    0.2235197817     3.1709583920
               864    0.2235502797     3.1709583920
